ID_CLIENTE,SAFRA_REF,VALOR_A_PAGAR,TAXA,RENDA_MES_ANTERIOR,NO_FUNCIONARIOS,FLAG_PF,PORTE,SEGMENTO_INDUSTRIAL_Comércio,SEGMENTO_INDUSTRIAL_Indústria,SEGMENTO_INDUSTRIAL_Serviços,RENDA_FUNCIONARIO,RENDA_MEDIA,RENDA_STD,PRAZO_PAGAMENTO,VALOR_INICIAL,DIAS_ULTIMA_EMISSAO,Quantidade_Emprestimo,PERCENTUAL_A_PAGAR
7085295800541340563,2021-07,187269.29,6.99,585436.0,108.0,0,2.0,0.0,1.0,0.0,5420.7037037037035,298969.85714285716,191671.15093291836,19,23437.958698372968,5.0,144,0.6263818426033394
5558533999208199371,2021-07,104548.9,6.99,137955.0,147.0,0,2.0,1.0,0.0,0.0,938.469387755102,145537.77777777778,143632.7353197886,42,13084.96871088861,27.0,21,0.71836262444268
7067471043900250355,2021-07,20540.0,4.99,431298.0,101.0,0,3.0,0.0,0.0,1.0,4270.277227722772,297780.8,231621.54859974247,30,3429.048414023372,45.0,55,0.06897691187611828
8123515208041701633,2021-07,54327.05,5.99,380244.0,89.0,0,1.0,0.0,0.0,1.0,4272.404494382023,311033.2,238470.44547315442,16,7772.110157367668,2.0,132,0.1746664021718582
8536031856585966123,2021-07,7678.09,6.99,140014.0,126.0,0,2.0,1.0,0.0,0.0,1111.2222222222222,302311.65625,220509.32685206083,42,960.962453066333,0.0,155,0.025397929061823928
3415156360538677905,2021-07,40850.0,5.99,381702.0,118.0,0,1.0,1.0,0.0,0.0,3234.762711864407,507137.0,0.0,29,5844.062947067238,8.0,6,0.08055022607303353
5761480994209806499,2021-07,97413.05,5.99,385397.0,142.0,0,0.0,1.0,0.0,0.0,2714.06338028169,293850.5714285714,204946.21281624772,19,13936.058655221745,1.0,1068,0.3315053958425906
187117706370645370,2021-07,13817.27,6.99,396980.0,103.0,0,2.0,0.0,0.0,1.0,3854.1747572815534,244922.91428571427,204811.89262892533,21,1729.3204005006257,13.0,174,0.056414770501552566
3022528659032597047,2021-07,55484.99,8.99,349904.0,113.0,0,2.0,0.0,0.0,1.0,3096.495575221239,265539.26470588235,148773.59348500983,18,5554.053053053052,13.0,132,0.20895211132506714
8784237149961904,2021-07,62641.9,5.99,384807.0,124.0,0,1.0,1.0,0.0,0.0,3103.282258064516,258056.8,180343.25595812133,18,8961.645207439198,13.0,243,0.24274462056415488
5888474320320735000,2021-07,55264.5,6.99,219373.0,105.0,0,3.0,0.0,1.0,0.0,2089.266666666667,180243.9696969697,177464.49591616998,46,6916.708385481852,3.0,227,0.3066094255076159
1874387298050692165,2021-07,40160.5,5.99,648400.0,130.0,0,3.0,0.0,0.0,1.0,4987.692307692308,233043.0,182054.47524985482,18,5745.422031473533,148.0,7,0.1723308573954163
8313765100460016738,2021-07,25920.0,8.99,358375.0,106.0,0,3.0,1.0,0.0,0.0,3380.896226415094,289992.81481481483,214904.43625679068,18,2594.5945945945946,3.0,79,0.08938152490623649
510795635145114083,2021-07,37465.26,11.99,282310.0,96.0,0,1.0,1.0,0.0,0.0,2940.7291666666665,281617.28571428574,186759.0877819638,19,2884.161662817552,3.0,235,0.13303608088180463
4795152981525833467,2021-07,248004.46,4.99,212600.0,143.0,0,3.0,1.0,0.0,0.0,1486.7132867132866,252638.82857142857,163424.6151272787,27,41403.08180300501,6.0,173,0.98165615080772
8162017568751362437,2021-07,51474.0,6.99,393130.0,119.0,0,2.0,0.0,1.0,0.0,3303.6134453781515,170874.33333333334,97820.51957667165,20,6442.302878598248,7.0,18,0.3012389221708741
8464809590757561185,2021-07,128873.5,4.99,163735.0,140.0,0,2.0,0.0,0.0,1.0,1169.5357142857142,337893.0,186789.7832031149,18,21514.774624373957,3.0,61,0.38140328447171146
499242942549937267,2021-07,236407.05,5.99,90901.0,149.0,0,3.0,0.0,0.0,1.0,610.0738255033557,256576.72727272726,171105.23185131437,81,33820.75107296137,1.0,340,0.9213892955642544
6545052034269841737,2021-07,20405.55,6.99,413791.0,124.0,0,2.0,0.0,1.0,0.0,3337.0241935483873,337053.34285714285,253363.10609199767,18,2553.886107634543,2.0,212,0.06054101059204957
1156053485989336481,2021-07,29097.48,6.99,241016.0,125.0,0,1.0,1.0,0.0,0.0,1928.128,234615.0,123972.86445318295,22,3641.7371714643305,3.0,121,0.124022249216802
5176940320835464459,2021-07,92457.47,11.99,13425.0,119.0,0,3.0,1.0,0.0,0.0,112.81512605042016,218055.51428571428,184258.5070064803,18,7117.588144726713,7.0,437,0.424008859867009
8350724667410677464,2021-07,26492.23,6.99,555571.0,131.0,0,3.0,0.0,0.0,1.0,4241.0,277033.30303030304,247220.98080455832,20,3315.6733416770962,6.0,118,0.09562832233604121
5726178124659661019,2021-07,109969.86,6.99,410545.0,123.0,0,2.0,0.0,1.0,0.0,3337.7642276422766,283640.0571428572,165523.02825872242,18,13763.436795994994,1.0,393,0.38770920125930225
121658372387044248,2021-07,17617.12,5.99,73667.0,108.0,0,3.0,1.0,0.0,0.0,682.1018518518518,272088.1142857143,161800.1938668168,20,2520.3319027181687,15.0,92,0.06474784849109805
4335865859049992260,2021-07,104944.1,4.99,232419.0,149.0,0,2.0,0.0,0.0,1.0,1559.8590604026845,399693.77142857143,260644.80540575724,18,17519.883138564273,9.0,157,0.2625612593984452
295375823203017296,2021-07,26461.2,4.99,220590.0,103.0,0,1.0,0.0,0.0,1.0,2141.650485436893,302113.22222222225,155059.5295197586,18,4417.562604340567,4.0,28,0.08758703046944503
1156053485989336481,2021-07,21041.6,6.99,241016.0,125.0,0,1.0,1.0,0.0,0.0,1928.128,234615.0,123972.86445318295,22,2633.4918648310386,0.0,122,0.0896856552223856
2092588065958607289,2021-07,64621.65,5.99,91709.0,139.0,0,3.0,1.0,0.0,0.0,659.7769784172662,338383.54285714286,245033.735206993,18,9244.871244635193,1.0,296,0.19097161006816948
2179772649873197365,2021-07,9479.45,4.99,76852.0,157.0,0,2.0,0.0,0.0,1.0,489.5031847133758,304128.53846153844,103370.14138571429,32,1582.5459098497497,88.0,18,0.031169222224105148
3480297543931395935,2021-07,177255.0,6.99,969168.0,138.0,0,1.0,0.0,0.0,1.0,7022.95652173913,271495.14285714284,175995.42859696265,46,22184.605757196496,1.0,62,0.6528846083013324
4717717003637613480,2021-07,52758.5,6.99,93347.0,106.0,0,3.0,0.0,0.0,1.0,880.6320754716982,351431.2,314482.12341832725,18,6603.066332916145,17.0,26,0.150124690124269
2532435113844289043,2021-07,20080.0,6.99,106991.0,104.0,0,2.0,0.0,0.0,1.0,1028.7596153846155,309327.4193548387,165176.359468453,18,2513.1414267834793,2.0,178,0.06491503417925468
5176940320835464459,2021-07,36270.85,11.99,13425.0,119.0,0,3.0,1.0,0.0,0.0,112.81512605042016,218055.51428571428,184258.5070064803,18,2792.21324095458,0.0,438,0.16633768753251957
7664272163315705419,2021-07,26068.2,5.99,381423.0,110.0,0,2.0,0.0,0.0,1.0,3467.481818181818,245838.78125,184171.8243563794,18,3729.3562231759656,7.0,102,0.10603778568805446
1276604410881911401,2021-07,27777.34,5.99,92237.0,96.0,0,1.0,0.0,1.0,0.0,960.8020833333334,286257.2,194430.40290366716,60,3973.868383404864,1.0,475,0.09703630161966231
4008627434689715639,2021-07,40745.48,6.99,487147.0,133.0,0,1.0,0.0,0.0,1.0,3662.7593984962405,292374.9142857143,210922.86660466125,46,5099.55944931164,3.0,880,0.1393603828821742
3281818438120834833,2021-07,52086.95,5.99,380439.0,117.0,0,2.0,0.0,0.0,1.0,3251.6153846153848,343351.0,248411.81485359577,18,7451.638054363376,14.0,28,0.15170175709405243
7041489327620930099,2021-07,44280.08,8.99,231666.0,123.0,0,3.0,0.0,0.0,1.0,1883.4634146341464,319866.24,178265.51744151194,18,4432.44044044044,1.0,56,0.1384331150420876
8603678028264007695,2021-07,24973.68,5.99,266631.0,125.0,0,2.0,0.0,0.0,1.0,2133.048,397323.125,182106.06041020437,22,3572.772532188841,9.0,20,0.06285483635013693
8195468623809753777,2021-07,42970.46,6.99,293341.0,157.0,0,2.0,0.0,0.0,1.0,1868.4140127388534,283813.65625,227085.4074236145,22,5378.030037546933,1.0,107,0.15140377868973667
683445437387317282,2021-07,56327.39,5.99,76251.0,125.0,0,3.0,0.0,1.0,0.0,610.008,364644.6285714286,269993.42751326,19,8058.28183118741,2.0,155,0.15447201353458653
5162636608292907782,2021-07,149698.51,6.99,571653.0,124.0,0,3.0,1.0,0.0,0.0,4610.104838709677,249713.83333333334,206174.32765251512,22,18735.733416770963,15.0,31,0.5994802450538383
5274777191770957761,2021-07,2958.31,5.99,137515.0,150.0,0,3.0,1.0,0.0,0.0,916.7666666666667,206395.0357142857,128101.29522619318,46,423.22031473533616,19.0,53,0.01433324202668911
5795100045494475994,2021-07,63719.0,8.99,142846.0,134.0,0,3.0,1.0,0.0,0.0,1066.0149253731342,166278.18181818182,79030.0057697305,32,6378.278278278278,10.0,18,0.3832072211955868
6594970822995540982,2021-07,70620.0,5.99,747969.0,154.0,0,2.0,0.0,0.0,1.0,4856.941558441558,217676.8,115576.70824911047,36,10103.004291845493,75.0,6,0.3244259379042691
4740535838297269949,2021-07,109220.99,5.99,406486.0,159.0,0,2.0,1.0,0.0,0.0,2556.51572327044,305340.1515151515,173521.8574117756,18,15625.320457796854,6.0,143,0.3577026783343961
5274777191770957761,2021-07,4895.31,5.99,137515.0,150.0,0,3.0,1.0,0.0,0.0,916.7666666666667,206395.0357142857,128101.29522619318,46,700.3304721030044,0.0,54,0.023718157673019893
180672270337706285,2021-07,7060.03,5.99,190967.0,112.0,0,1.0,0.0,0.0,1.0,1705.0625,261564.2142857143,240741.18798047144,32,1010.0185979971387,3.0,132,0.026991574590123867
9127318190908282126,2021-07,50857.1,8.99,221023.0,119.0,0,1.0,0.0,0.0,1.0,1857.3361344537816,257331.46666666667,174097.69368369476,18,5090.800800800801,14.0,59,0.1976326512213042
3536431875244944563,2021-07,79492.0,4.99,178752.0,128.0,0,3.0,0.0,0.0,0.0,1396.5,264569.3333333333,220512.1653815272,53,13270.784641068447,32.0,14,0.30045810297993725
8901696535927078963,2021-07,64070.85,5.99,78634.0,158.0,0,3.0,0.0,0.0,1.0,497.6835443037975,326605.3714285714,211162.48787090142,18,9166.07296137339,2.0,233,0.19617206453082567
295375823203017296,2021-07,38461.2,4.99,220590.0,103.0,0,1.0,0.0,0.0,1.0,2141.650485436893,302113.22222222225,155059.5295197586,18,6420.901502504173,0.0,29,0.12730723838266667
5304536516981778801,2021-07,20600.81,5.99,375642.0,133.0,0,2.0,0.0,1.0,0.0,2824.375939849624,316401.9285714286,290363.8216631691,18,2947.183118741059,13.0,70,0.06510962209684924
3931892303497206092,2021-07,21368.55,6.99,246177.0,118.0,0,3.0,1.0,0.0,0.0,2086.2457627118642,276992.5925925926,268703.1037465327,18,2674.411764705882,10.0,101,0.07714484275552227
2191990606593345695,2021-07,170520.0,4.99,777703.0,137.0,0,2.0,0.0,1.0,0.0,5676.664233576642,324814.0,201984.05817126593,32,28467.44574290484,3.0,7,0.5249773716650145
3571198145319411787,2021-07,10705.9,5.99,102205.0,125.0,0,2.0,1.0,0.0,0.0,817.64,198094.4,121322.55474100522,18,1531.6022889842632,8.0,60,0.054044435380303534
3960251564708868781,2021-07,186030.0,11.99,828034.0,135.0,0,3.0,0.0,0.0,1.0,6133.585185185185,127111.5,66967.6563548902,32,14321.016166281755,2.0,22,1.4635182497256345
4347826483121154490,2021-07,104028.95,6.99,105230.0,109.0,0,2.0,0.0,1.0,0.0,965.4128440366973,280614.9142857143,179584.4293742331,18,13019.893617021276,1.0,329,0.370717822553368
6394935036014530592,2021-07,49995.0,8.99,162677.0,108.0,0,3.0,1.0,0.0,0.0,1506.2685185185185,324028.2,293425.1011470754,18,5004.504504504504,9.0,59,0.1542921264260333
3571198145319411787,2021-07,20705.9,5.99,102205.0,125.0,0,2.0,1.0,0.0,0.0,817.64,198094.4,121322.55474100522,18,2962.217453505007,0.0,61,0.10452541818446157
3137879241768961145,2021-07,22924.9,8.99,941179.0,135.0,0,3.0,1.0,0.0,0.0,6971.696296296296,279165.34285714285,214160.26515534666,18,2294.7847847847847,7.0,122,0.08211943418682652
2250817603281429928,2021-07,54345.5,5.99,185992.0,114.0,0,3.0,1.0,0.0,0.0,1631.5087719298247,330904.05555555556,202469.26268723948,18,7774.749642346209,27.0,36,0.16423340568842293
682352428813668634,2021-07,21862.45,4.99,135288.0,120.0,0,2.0,0.0,1.0,0.0,1127.4,338789.5714285714,277824.56358002004,18,3649.8247078464105,3.0,224,0.06453105952409566
682352428813668634,2021-07,28374.95,4.99,135288.0,120.0,0,2.0,0.0,1.0,0.0,1127.4,338789.5714285714,277824.56358002004,18,4737.053422370617,0.0,225,0.08375390623846998
682352428813668634,2021-07,20799.9,4.99,135288.0,120.0,0,2.0,0.0,1.0,0.0,1127.4,338789.5714285714,277824.56358002004,18,3472.4373956594327,0.0,226,0.061394746928877475
121658372387044248,2021-07,29361.87,5.99,73667.0,108.0,0,3.0,1.0,0.0,0.0,682.1018518518518,272088.1142857143,161800.1938668168,20,4200.55364806867,0.0,93,0.10791309306943003
2771214050521171719,2021-07,60850.1,5.99,361441.0,92.0,0,2.0,0.0,0.0,1.0,3928.7065217391305,264324.8125,155125.37647718866,18,8705.307582260371,2.0,159,0.23020956460529032
5304536516981778801,2021-07,41118.4,5.99,375642.0,133.0,0,2.0,0.0,1.0,0.0,2824.375939849624,316401.9285714286,290363.8216631691,18,5882.460658082976,0.0,71,0.12995622430511644
792560389712312178,2021-07,69485.0,6.99,123305.0,120.0,0,3.0,1.0,0.0,0.0,1027.5416666666667,294895.65714285715,210969.1525553862,18,8696.495619524405,2.0,166,0.23562571478066624
2407532237672094312,2021-07,20426.5,4.99,430914.0,97.0,0,2.0,0.0,1.0,0.0,4442.412371134021,204817.0,106305.25766456913,18,3410.100166944908,2.0,53,0.09973049112134247
4956614249204803652,2021-07,64603.5,6.99,84413.0,119.0,0,2.0,0.0,0.0,1.0,709.3529411764706,209764.87096774194,180258.4565340818,15,8085.5444305381725,4.0,115,0.3079805484204972
5440313607363845188,2021-07,20459.15,5.99,485654.0,118.0,0,3.0,0.0,0.0,1.0,4115.71186440678,345315.3103448276,214074.54584311508,18,2926.917024320458,9.0,76,0.05924773500361089
8255085612985072878,2021-07,241590.0,5.99,280482.0,142.0,0,3.0,1.0,0.0,0.0,1975.225352112676,343036.8275862069,175812.8716117283,18,34562.23175965665,7.0,71,0.7042684066896205
7457803471605010846,2021-07,104199.15,6.99,603889.0,107.0,0,3.0,0.0,0.0,1.0,5643.822429906542,276058.1,199073.42414474563,18,13041.195244055069,13.0,81,0.3774536954358521
1998941557906036376,2021-07,46547.3,5.99,909354.0,142.0,0,3.0,1.0,0.0,0.0,6403.901408450704,267656.5862068966,165496.81644920743,18,6659.127324749643,22.0,74,0.1739067984825125
6053752047545474051,2021-07,18710.21,5.99,80197.0,111.0,0,2.0,0.0,1.0,0.0,722.4954954954954,282321.375,110616.9100492293,18,2676.7110157367665,1.0,89,0.06627273616813463
8529899700094903171,2021-07,127348.0,5.99,70038.0,135.0,0,3.0,1.0,0.0,0.0,518.8,349529.76470588235,251759.98511654383,22,18218.597997138768,2.0,257,0.36434093132857825
324916756972236008,2021-07,119635.4,6.99,107292.0,123.0,0,3.0,0.0,0.0,1.0,872.2926829268292,309432.5714285714,221813.87150495526,18,14973.141426783479,2.0,258,0.3866283353677792
6030285068945261052,2021-07,51038.02,5.99,168156.0,107.0,0,2.0,1.0,0.0,0.0,1571.5514018691588,293408.82857142854,182027.9529719164,20,7301.576537911301,9.0,177,0.17394848085689116
4863405965754103821,2021-07,266409.0,5.99,189742.0,123.0,0,1.0,0.0,0.0,1.0,1542.6178861788617,365204.2121212121,221153.8343130407,25,38112.875536480686,1.0,194,0.7294795381811704
2380458252615213706,2021-07,20694.5,6.99,298532.0,100.0,0,2.0,0.0,0.0,1.0,2985.32,318283.21428571426,234672.35119832619,46,2590.050062578223,77.0,16,0.06501913726880709
8552039412779393821,2021-07,10368.72,5.99,501079.0,133.0,0,1.0,0.0,1.0,0.0,3767.5112781954886,319162.04761904763,182069.76406682032,35,1483.3648068669527,4.0,59,0.03248732133833194
2819054834565698513,2021-07,229682.3,11.99,133858.0,137.0,0,1.0,0.0,0.0,1.0,977.0656934306569,266976.12903225806,161683.885484143,18,17681.47036181678,10.0,112,0.860310248832202
5611787644735474299,2021-07,19746.75,5.99,743397.0,147.0,0,2.0,0.0,0.0,1.0,5057.122448979592,304015.02857142856,233792.48263055415,18,2825.0,3.0,283,0.06495320344125845
1696462947583294958,2021-07,78374.5,5.99,154506.0,160.0,0,1.0,0.0,0.0,1.0,965.6625,279278.8695652174,185326.4944303589,18,11212.374821173104,7.0,43,0.2806316858916458
7442192566700924647,2021-07,69744.1,5.99,591662.0,122.0,0,2.0,0.0,0.0,1.0,4849.688524590164,359227.3823529412,248637.8292501833,18,9977.696709585121,4.0,141,0.19415028872012982
3382609338395832683,2021-07,122300.7,5.99,148719.0,132.0,0,3.0,1.0,0.0,0.0,1126.659090909091,302071.9696969697,171566.78043239182,18,17496.523605150214,4.0,88,0.404872719976927
3713742318997880410,2021-07,12905.4,8.99,166894.0,120.0,0,1.0,1.0,0.0,0.0,1390.7833333333333,317811.1515151515,204895.98087979932,22,1291.8318318318318,3.0,102,0.040607133948805885
1637960623843047520,2021-07,83071.2,6.99,613118.0,113.0,0,2.0,1.0,0.0,0.0,5425.8230088495575,272216.40625,184693.7747638156,36,10396.896120150188,2.0,107,0.3051660300140341
7200509200540839533,2021-07,46163.52,8.99,60618.0,95.0,0,1.0,0.0,1.0,0.0,638.0842105263158,282652.2727272727,74349.98535856065,18,4620.9729729729725,4.0,22,0.16332265633166354
5462970244186515758,2021-07,152566.31,5.99,62650.0,132.0,0,2.0,1.0,0.0,0.0,474.6212121212121,262663.71428571426,166216.3812951574,18,21826.367668097282,8.0,243,0.5808427342729379
4850936440093751199,2021-07,49684.25,8.99,101213.0,121.0,0,3.0,0.0,1.0,0.0,836.4710743801653,213157.26470588235,160720.14082483153,18,4973.398398398398,4.0,53,0.2330872938745723
7231408738455755015,2021-07,44802.2,6.99,297741.0,112.0,0,0.0,0.0,0.0,1.0,2658.401785714286,216958.26470588235,207680.0052018123,19,5607.2841051314135,7.0,138,0.20650146727867558
2532435113844289043,2021-07,20454.0,6.99,106991.0,104.0,0,2.0,0.0,0.0,1.0,1028.7596153846155,309327.4193548387,165176.359468453,18,2559.949937421777,0.0,179,0.06612410901904757
8487807876567995441,2021-07,50722.87,11.99,65214.0,159.0,0,2.0,0.0,0.0,0.0,410.1509433962264,263073.3333333333,153873.42513422665,18,3904.762894534257,6.0,64,0.19280886191429514
2083323809219952960,2021-07,231397.9,5.99,382323.0,121.0,0,2.0,0.0,1.0,0.0,3159.694214876033,293906.3823529412,222990.1409103054,34,33104.134477825464,1.0,344,0.7873183908001117
3822753345985951756,2021-07,43339.12,5.99,135630.0,138.0,0,1.0,1.0,0.0,0.0,982.8260869565217,304347.375,161529.81139090747,18,6200.160228898427,23.0,14,0.1424001767716906
2083323809219952960,2021-07,181035.0,5.99,382323.0,121.0,0,2.0,0.0,1.0,0.0,3159.694214876033,293906.3823529412,222990.1409103054,34,25899.141630901286,0.0,345,0.6159614451060196
4863405965754103821,2021-07,298647.0,5.99,189742.0,123.0,0,1.0,0.0,0.0,1.0,1542.6178861788617,365204.2121212121,221153.8343130407,25,42724.89270386266,0.0,195,0.817753437906347
1343530446996409207,2021-07,109343.26,8.99,526924.0,111.0,0,3.0,0.0,0.0,1.0,4747.063063063063,260899.5806451613,126826.10997418845,21,10945.271271271271,4.0,109,0.4191009419394707
4862285428951244424,2021-07,38799.0,6.99,191662.0,127.0,0,2.0,1.0,0.0,0.0,1509.1496062992126,284797.4285714286,138741.37380625994,18,4855.944931163955,45.0,56,0.13623367385941487
3408536439470975134,2021-07,137926.95,6.99,244986.0,119.0,0,1.0,0.0,1.0,0.0,2058.705882352941,188007.91666666666,88614.78890882753,18,17262.44680851064,8.0,96,0.7336230965451367
5897410907783139228,2021-07,56575.1,4.99,261241.0,130.0,0,3.0,1.0,0.0,0.0,2009.5461538461539,251427.85294117648,158320.47353335636,18,9444.924874791319,2.0,211,0.22501524528086467
968199235777440720,2021-07,171241.06,6.99,457330.0,126.0,0,2.0,0.0,0.0,1.0,3629.6031746031745,372426.97142857144,313969.2592601726,20,21431.922403003755,6.0,296,0.45979768689455053
8049805689946244047,2021-07,75599.99,6.99,100055.0,139.0,0,2.0,0.0,0.0,1.0,719.8201438848921,294782.0,119360.60329243202,18,9461.826032540675,17.0,14,0.25646067263265737
6964108750473070287,2021-07,63345.0,4.99,249091.0,122.0,0,2.0,1.0,0.0,0.0,2041.7295081967213,275762.45714285714,155749.37553804432,36,10575.125208681135,1.0,1165,0.22970857112425747
6964108750473070287,2021-07,62536.5,4.99,249091.0,122.0,0,2.0,1.0,0.0,0.0,2041.7295081967213,275762.45714285714,155749.37553804432,36,10440.150250417362,0.0,1166,0.2267766999465171
3384356870037163810,2021-07,20670.0,6.99,117033.0,111.0,0,2.0,0.0,0.0,1.0,1054.3513513513512,299706.1785714286,173299.18660706587,22,2586.9837296620776,35.0,66,0.06896754714408981
8826489829259520138,2021-07,42024.8,11.99,93230.0,144.0,0,2.0,1.0,0.0,0.0,647.4305555555555,261086.9411764706,162146.96656371534,18,3235.165511932256,8.0,155,0.1609609420166102
2634859679238614382,2021-07,147253.0,6.99,737273.0,136.0,0,3.0,1.0,0.0,0.0,5421.125,351558.0,213903.18487783757,18,18429.662077596997,1.0,368,0.4188583391645191
3668905663669864663,2021-07,73427.25,6.99,609361.0,159.0,0,3.0,1.0,0.0,0.0,3832.4591194968552,294197.5333333333,203862.99217446614,18,9189.893617021276,10.0,52,0.24958485942438222
8716163053080758848,2021-07,40052.7,5.99,180991.0,125.0,0,3.0,0.0,1.0,0.0,1447.928,339555.6,235699.11914759662,19,5729.999999999999,2.0,268,0.11795623456070228
1115703227712697214,2021-07,22395.47,5.99,463379.0,99.0,0,2.0,1.0,0.0,0.0,4680.595959595959,353775.5,229909.12818693696,24,3203.9298998569384,2.0,132,0.06330418584667395
8123515208041701633,2021-07,84170.35,5.99,380244.0,89.0,0,1.0,0.0,0.0,1.0,4272.404494382023,311033.2,238470.44547315442,17,12041.53791130186,2.0,133,0.2706153233802694
6724017568171288443,2021-07,27893.5,5.99,313718.0,124.0,0,0.0,0.0,1.0,0.0,2529.983870967742,246675.125,183426.7481502688,17,3990.486409155937,14.0,21,0.11307787925515392
7692330898726665144,2021-07,27157.65,5.99,168313.0,140.0,0,1.0,1.0,0.0,0.0,1202.2357142857143,366846.0,0.0,15,3885.214592274678,3.0,3,0.07403011072766229
683445437387317282,2021-07,28664.98,5.99,76251.0,125.0,0,3.0,0.0,1.0,0.0,610.008,364644.6285714286,269993.42751326,18,4100.855507868383,1.0,156,0.07861072878627347
2735662700719640627,2021-07,54027.0,6.99,397403.0,113.0,0,2.0,0.0,0.0,1.0,3516.8407079646017,304647.46875,209619.2482143147,17,6761.827284105131,23.0,68,0.17734268471580727
180672270337706285,2021-07,7060.03,5.99,190967.0,112.0,0,1.0,0.0,0.0,1.0,1705.0625,261564.2142857143,240741.18798047144,31,1010.0185979971387,1.0,133,0.026991574590123867
1292049196559782171,2021-07,94440.78,6.99,228950.0,126.0,0,2.0,0.0,0.0,1.0,1817.063492063492,366553.4285714286,258587.89713390393,17,11819.87234042553,19.0,255,0.25764533254555755
4995217181024687397,2021-07,61802.0,5.99,131666.0,133.0,0,3.0,0.0,0.0,1.0,989.9699248120301,304843.17142857146,177024.87055420902,17,8841.487839771102,14.0,197,0.20273375227786913
1454789421854453615,2021-07,12132.12,8.99,227173.0,122.0,0,1.0,0.0,0.0,1.0,1862.0737704918033,306171.1875,241025.5469225587,17,1214.4264264264266,7.0,96,0.03962528315960495
5810778736737569699,2021-07,40321.9,6.99,286870.0,167.0,0,1.0,1.0,0.0,0.0,1717.7844311377246,290373.48387096776,206084.122660767,18,5046.545682102628,12.0,79,0.13886219727252266
1661240395903230676,2021-07,21560.95,5.99,610938.0,106.0,0,1.0,0.0,0.0,1.0,5763.566037735849,277294.8823529412,174914.226854152,20,3084.5422031473536,5.0,120,0.07775459040948762
7120090169052575663,2021-07,27610.9,6.99,90322.0,104.0,0,3.0,0.0,0.0,1.0,868.4807692307693,280880.54545454547,201854.91967145161,17,3455.6821026282855,12.0,160,0.09830121895881977
1366416810235233769,2021-07,131635.05,6.99,135311.0,107.0,0,3.0,1.0,0.0,0.0,1264.588785046729,303676.0,233207.51993021154,17,16474.974968710885,4.0,125,0.4334720228137883
1210783884008131648,2021-07,96076.29,4.99,327840.0,102.0,0,2.0,0.0,0.0,1.0,3214.1176470588234,320906.67647058825,236492.19889199504,25,16039.447412353922,5.0,119,0.2993901250565149
3822753345985951756,2021-07,37969.23,5.99,135630.0,138.0,0,1.0,1.0,0.0,0.0,982.8260869565217,304347.375,161529.81139090747,17,5431.935622317596,1.0,15,0.12475622633512119
2677901391425651891,2021-07,72058.47,4.99,626835.0,124.0,0,2.0,0.0,0.0,1.0,5055.120967741936,291643.625,194772.8179943694,24,12029.794657762937,32.0,73,0.24707713052188265
6134696632487351445,2021-07,71924.2,11.99,66650.0,131.0,0,2.0,0.0,1.0,0.0,508.77862595419845,249967.81818181818,156074.95723679024,17,5536.889915319476,6.0,104,0.2877338391923906
6546850858912852316,2021-07,42955.61,5.99,54236.0,136.0,0,3.0,0.0,0.0,1.0,398.79411764705884,302766.725,132996.53366619383,18,6145.294706723891,15.0,45,0.14187691860788204
7347715771145302549,2021-07,51120.24,5.99,319733.0,119.0,0,2.0,1.0,0.0,0.0,2686.831932773109,250518.37142857144,160371.16505856137,19,7313.339055793991,7.0,114,0.2040578489652826
968199235777440720,2021-07,104415.05,6.99,457330.0,126.0,0,2.0,0.0,0.0,1.0,3629.6031746031745,372426.97142857144,313969.2592601726,20,13068.216520650814,1.0,297,0.2803638243478453
9156666134024889730,2021-07,51015.86,6.99,287416.0,134.0,0,2.0,0.0,1.0,0.0,2144.89552238806,335261.7368421053,274519.0522062261,24,6384.963704630788,11.0,38,0.15216726036358394
5517114603826429870,2021-07,97381.0,6.99,574148.0,113.0,0,3.0,0.0,1.0,0.0,5080.95575221239,264878.1818181818,240140.4844505891,17,12187.859824780975,3.0,22,0.36764447464700756
4724876423989598202,2021-07,47920.89,5.99,337117.0,148.0,0,2.0,0.0,1.0,0.0,2277.8175675675675,319811.5714285714,208073.9522442591,18,6855.635193133047,9.0,276,0.149841013525375
8505870778358741102,2021-07,127595.67,4.99,487972.0,130.0,0,3.0,0.0,0.0,1.0,3753.630769230769,358002.3939393939,268281.3058507734,24,21301.447412353922,2.0,134,0.35641010272573936
7085295800541340563,2021-07,75008.85,6.99,585436.0,108.0,0,2.0,0.0,1.0,0.0,5420.7037037037035,298969.85714285716,191671.15093291836,17,9387.841051314143,2.0,145,0.2508910119462593
5225029212547588718,2021-07,25002.95,5.99,86173.0,122.0,0,2.0,1.0,0.0,0.0,706.3360655737705,284589.9142857143,219898.48944126756,17,3576.9599427753933,2.0,154,0.08785606497248623
1299146298565441811,2021-07,50936.45,8.99,249907.0,130.0,0,2.0,0.0,0.0,1.0,1922.3615384615384,243740.0,172876.0945349448,17,5098.743743743743,28.0,73,0.20897862476409287
459290606780222306,2021-07,59550.88,4.99,902621.0,105.0,0,1.0,1.0,0.0,0.0,8596.390476190476,305186.0571428572,166205.39300904397,20,9941.716193656093,2.0,563,0.19512975316603115
